id,premise,hypothesis,lang_abv,language,label
7f9ca23f64,"when the sand piled up, it eventually reached the other corner for the sand and also expanded to the boundary of the table.",the sand is always flat and smooth.,vi,vietnamese,2
5b0eed1f48,he joined the rest of his team at their hotel.,"he knew not to be seen at the hotel, but rather offered to meet them on the other side of the street at la poste.",fr,french,2
874470a108,"moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the government to compel payment.",government ability to compel payment is something that politicians have traditionally been reluctant to exercise.,en,english,1
997b721139,ca'daan heard the kal grunt and felt the horse lift.,ca'daan was concerned about the grunting kal.,en,english,1
4dded8fdaa,this site includes a list of all award winners and a searchable database of government executive articles.,the government executive articles include profiles of notable government employees.,en,english,1
c282ffcb74,"later, tom testified against john so as to avoid the electric chair.","he was reluctant to do so because he knew john was innocent, but he had no choice if he wanted to live.",en,english,1
ba045b0028,"at the least, he was hired in an attempt to influence administration china policy.",his attempts to influence the chinese administration failed.,en,english,1
7cf772bb84,"i admit i have knowledge of a certain name, but perhaps my knowledge ends there.""",perhaps a tip would help refresh my memory?,en,english,1
8b32e72dd9,also beyond city limits is the legacy golf club in the nearby suburb of henderson.,the legacy golf club is outside the city limits so it can serve alcohol year round.,en,english,1
1a5e0a3085,'no one in large would ever try to harm us.,"they're out to get us there in large, you know.",en,english,2
f4ef3cf4cd,yeah well that's my uh i mean every time i've tried to go you know it's always there's there's always a league bowling,every time i try to go bowling there are leagues only.,en,english,1
7d23dc1ab0,at the top of the hill is the imposing medieval fortress of kadifekale.,the medieval castle of kadifekale is located at the top of the hill.,en,english,0
b586cf6e6f,what you do becomes. observe a dune.,they modify the sentences to confuse people.,fr,french,1
3dcbcf543a,"nipa had already recognized mineral exploration as investment, and in 1996, nipa reclassified government purchases of plant and equipment as investment.","nipa said mineral exploration is an investment, especially oil and gas.",en,english,1
750684fcaa,near jerusalem,it is close to jerusalem.,en,english,0
d44d89a0fa,you will find a response card facility and an envelope in the hope that you will think about the beginning of 1994 with a gift to you.,"here is a card so you can send $ 1,000 as a minimum.",ar,arabic,1
78dd7066e7,one of the advantages that we have received is definitely a tourist.,traveling is my favorite part.,th,thai,1
b70b5e13b7,jon twisted the man's wrist.,jon grabbed the man and yelled at him.,en,english,1
ff42e661c2,time 's cover package considers what makes a good school.,time's cover package is about how most college students have to deal with insane student loans.,en,english,2
b40f5e8c63,"on behalf of president bush, i am eager to work with you in the future.",i work with president bush.,es,spanish,0
c0195a6057,"his name is amali, which means hope, and is undoubtedly a wonderful representative of the hope that the izs has in the conservation of african elephants both in zoos and in nature.",izs focuses on zebra aid.,es,spanish,2
cceb9c8b1b,"i will some day, if you ask me, she promised him, smiling.",her eyes glittered as she promised him that she would.,en,english,1
df62dfdbd9,"but i can't forget that when i was no better than a slave at your uncle's house in barbados, he used me with some kindness.",you got me well when i was a slave to the barbados.,el,greek,0
9a47f647f6,"yes, and every time you try to walk down, the door staff tend to tell you to walk back.",the staff that brought to the seat would not allow you to pass.,th,thai,0
5f7aae48eb,"when i was in school i really liked virginia woolf, schwartz said of her nascent literary tastes.",i was a fan of virginia woolf when i was a student.,en,english,0
188ad25ad4,"mccim, due to his irritation, not only lost but also ranked third behind the howard & off; calldwell |",mccim was humiliated as he finished third.,hi,hindi,0
e0499e1554,the two programs are currently housed in buildings about a block apart.,the reason for the programs' close proximity to each other is the similarities of their programs.,en,english,1
df8ccd8e00,"have you got him?""",did you help him to escape?,en,english,2
5937cbf0c7,you know it's it's not easy to do but,you know it's very easy.,en,english,2
cacd12bae1,"but in some of the houses where family members are busy with the computer, especially the internet, the time they spend communicating and enjoying common fun activities.",there is a proof that computers and the internet improve the communication between the family.,ar,arabic,2
477d38dd16,"and he said, amy, i have come home.",don't say one one lips,ur,urdu,2
87a4c1bcb8,um-hum right do where are you at what state,where are you located?,en,english,0
a2776a21f9,"in the final rule, hcfa revised certain regulations pertaining to the costs of graduate medical education programs to conform to a recently enacted statute.",regulations were revised by hcfa pertaining to the costs of graduate programs.,en,english,0
290f4c19b4,"in fact, the lions of delos were made from naxos marble.",the lions of delos were made out of clay.,en,english,2
897259a352,but uh i've always enjoyed uh the train and you know fooling with it and all,i have always had a love for trains.,en,english,0
e436387808,act accounting the great management reform act,accounting bad management,en,english,2
e680df98e9,it was still night.,"the sun was blazing in the sky, darkness nowhere to be seen.",en,english,2
a7f5b0d245,however the postal service did provide as much detail as is collected a volume distribution by transportation mode and shape for sixty individual countries.,the postal service would've provided more detail if it hadn't been for the lack of resources.,en,english,1
25fc7ee7eb,our review indicates that the food and drug administration complied with the applicable requirements.,the fds has suggestions but no regulations.,en,english,2
8790a2c69f,"however unsatisfactory and over-argued the revisionist case, it did make one serious that the united states had clear national and economic interests and found the cold war an unusually congenial way to pursue them.","while the revisionist case has always been held in high regard, it has never made any serious points about the united states economic interests.",en,english,2
0a2bc3c0d8,"with the help of lsc planning assistance, the bar foundation has hired a consultant to help the coordination council to develop a redesign plan that lsc wants to be presented this march.",the bar foundation was supported by the lsc funds.,de,german,0
4d9945671c,"but he was, you know in many ways, like just a son of a plantation owner because he was the son of this guy who had a lot of property.",his father never had anything in his life.,de,german,2
eb638a1036,fishermen must have a license. ask at the nearest tourism office to request information on how to obtain a license.,fishermen have a license to catch fish.,th,thai,0
cd869d4451,"traditionally, certain designs were reserved for royalty, but today elegant geometric or exuberant, stylized floral patterns are available to all.","nowadays, elegant designs once reserved for royalty are available to everyone.",en,english,0
2ec828e452,"120 ""you do not think i ought to go to the police?""",so you want me to call the cops?,en,english,2
df81bd1257,"executives do so by examining their internal environments and asking a series of questions about the problems that need fixing, how information technology and management can help, and how a cio might best fit within their management structures to guide technology solutions.",more powerful computers are directly correlated to more effective information technology outcomes.,en,english,1
768e52ddcb,she's very tired.,she is full of energy.,en,english,2
7fa59d3eb3,"sabol ne kaha kai use kabhi kabhar rukna parta hah, lekin ye bhi asani se tarteeb kiya ja sakta hah.",sabol ne jawab dia k us ko waqfa laney ki zrorat nahi hai.,ur,urdu,2
15af66310d,any point you failed to win by rigging the questions and categories can be cleaned up in the executive summary the pollster's spin and the press release and news conference the client's spin on the pollster's spin.,any point you didn't get by fixing the questions cannot be added to the executive summary.,en,english,2
71aecb16a9,can the average of statistics be a source of order in organisms?,organisms are defined by violence; there is no systematic clue in them.,sw,swahili,2
28d89a401a,"i regretfully acknowledge that it may even make practical sense to have a few hired guns like norquist, downey, and weber around--people of value only for their connections to power, not for any knowledge or talent.",it might be safer if we have hired guns to protect us.,en,english,1
e6f4bf4b3e,"as black as it is, heathers has the same theme as the ringwald/cusack movies.",heather's was cheerful and unlike a molly ringwald movie,en,english,2
e9b7de199b,"but you would not trust me.""",you trust me implicitly.,en,english,2
1daa70cbf0,we need your help with another new feature that starts next week.,we need your assistance with a new feature.,en,english,0
f35a9670c0,the twenty mastic villages known collectively as mastihohoria were built by the genoese in the 14 15th centuries.,twenty mastic villages were built only in the 14th century by the genoese.,en,english,2
b75172b5ad,enthusiasm for disney's broadway production of the lion king dwindles.,"the broadway production of the lion king was amazing, but audiences are getting bored.",en,english,1
5058f02a96,"a part of the answer, i suspect, is sociological.",sociology creates an aspect of the answer.,hi,hindi,0
bac4c63ff7,"the city was founded in the third millennium b.c. on the north shore of the bay, and reached a peak during the tenth century b.c. , when it was one of the most important cities in the ionian federation the poet homer was born in s myrna during this period.",in the year 150 b.c is when the city was founded.,en,english,2
96add82587,table a.- total mercury allowance is excluded or sold to egus,there are no rules about mercury.,sw,swahili,2
a8ab9eaf30,"you know he didn't follow any rules, so he got kicked out, and i don't care at all.",he followed the rules but was kicked out,zh,chinese,2
341c0092ca,"from the gothic portal in the middle of the city, next to the massive bell tower from the 13th century, they come via a staircase with 90 steps to the bronze doors of the 11th century.",there are 90 levels.,de,german,0
114fd0bf1c,"for information, call this number 213 623-2489 between 9am to 5pm, except the week.",.the telephone line is on the weekend,ur,urdu,0
6fd2f404a5,he seemed too self-assured.,he is very cocky.,en,english,0
0942d0cbb3,but she's not like her photo one bit.,she looks exactly how i pictured her and she's exactly the girl in the photo.,en,english,2
fe9541c7ac,lasnny is one of the oldest and most cost-effective legal services organizations in the united states.,lasnny is an old legal services organization.,en,english,0
6226403508,"therefore, he lived, but we lived in this region.",our house was in this area.,ar,arabic,0
93a88c1f87,"5 cents coin more, or what are thirty cents more for one six bottles that each comes across the border to buy them cheaper","beyond the border, the bottles are more expensive.",bg,bulgarian,2
7747e67974,"for a half millennium or more, madrid idled as a provincial backwater, rarely noticed on the arid central plains of castile, until felipe ii plucked it from his royal cap in 1561 and proclaimed it the capital of spain.",felipe ii decided that madrid should remain a province.,en,english,2
94b7c9bf5b,"around the corner is the huge, domed, neo-classical panth??on.",turn the corner to find the neo-classical pantheon.,en,english,0
981ce3a391,"4 million homes watch the evening news on cbs, abc, and nbc.","cbs, abc and nbc are the leaders in news.",en,english,1
771fae506f,"she hardly needs to mention it--the media bring it up anyway--but she invokes it subtly, alluding as she did on two sunday talk shows to women who drive their daughters halfway across the state to shake my hand, a woman they dare to believe in.",she really needs to mention it,en,english,2
97f1b1f20a,trying to keep grass alive during a summer on a piece of ground that big was expensive,"the watering and fertilizer, can cost a lot to keep grass alive in the summer months.",en,english,1
94bb43d4e5,"from here, many hiv researchers are putting their hopes on combining drug treatments with strategies that boost the immune system.",hiv researches don't think there's any hope for curing the disease.,en,english,2
611014b064,by touching students who are not affected through school and other community institutions.,not all students are contacted through schools and other municipal institutions.,fr,french,0
09823f7a2a,don't you know?,do you not know?,en,english,0
3c343a9262,"on the days i go to my office, i wear a flannel shirt with no necktie if the weather is cool.","on cool days, i wear a flannel shirt to the office.",en,english,0
2a0eed4587,"make sure to learn about the 1887 a5 coins, these coins were surprised among many of the british events at that time.",this a5 coin comes from china.,vi,vietnamese,2
4a2c8628f0,i felt an immeasurable 230 contempt for him... .,i had no reason for feeling the way i did about him.,en,english,1
06252d0e0e,it was very nice to talk to you thank you very much goodbye,i felt good to talk to you,hi,hindi,0
ec6a8fa95f,"the other bank pays the fund interest based upon tiered account levels, more typical of a large commercial account.",the fund collects a flat interest rate from the bank.,en,english,2
90b20e466e,arafat is also ailing and has no clear successor.,arafat is in good health and has a clear line of succession in place.,en,english,2
25a68c4485,well i think i think so well i don't know that i have not solved all my feelings on the drug test. i wouldn't completely use the drug completely directly.,"mein munshiaat ki janch ke bilkul khalaf hoon, iss ke bary mein mujhe koi shak nahi hai.",ur,urdu,2
77780e25e7,they managed to control much of the country for nearly a century before the muslim leader saladin salah-ad-din defeated them in 1187.,saladin was a ferocious leader.,en,english,1
a777351094,folklore of ibiza,ibiza's traditions and lore,en,english,0
9d6aa3abed,your words made him resentful.,he is going to punish you for those words.,th,thai,1
6c3bbe93d9,"clearly, yes.",you should already know the answer is yes.,en,english,0
e067b718dd,okay okay that's it that gte had purchased tigon and yeah that's what we have,gte spent a lot of money to acquire tigon.,en,english,1
3d38ebdbc4,the door did not budge.,the door moved.,en,english,2
18d19e02a4,"in fiscal year 2000, it reported estimated improper medicare fee-for-service payments of $11.",fee-for-service payments are higher than other forms of payments.,en,english,1
0db47f79f1,... i succeeded in my false career.,i was very good at pretending to work.,en,english,1
f383db35aa,"the purpose of the self-inspection process was to provide programs a means to verify, by reviewing a sample of cases, that their 1999 csr data satisfies lsc's standards for accuracy.",verification of accuracy is the primary cause of success in business.,en,english,1
faaa4ec6a1,"ah, one more thing that happened there, i thought she was interesting to be one of the first memories of my sister, and she was in the same backyard.",i do not remember that house.,hi,hindi,2
0f74d310e7,a re-created street of colonial macau is lined with traditional chinese shops.,"this street, formerly a colonial site, is now home to modern high-rise development.",en,english,2
c57638550b,"the narthex, or entrance hall to the nave, is crowned by a magnificent sculpted tympanum of jesus enthroned after the resurrection, preaching his message to the apostles.",the entrance to the nave is bland with no works of art in sight.,en,english,2
87dacb9587,"but suddenly, we were calling what was called.",what is flying we had to look at this.,ur,urdu,0
c998a1e1d0,"in fact, one of the interesting characteristics of technology graphics is that they constitute the appropriate conceptual framework to simultaneously consider the design of processes and products.",technology graphics don't tell you anything.,es,spanish,2
03f3c9a92e,'so i assume he hacked into the autopilot and reprogrammed it to-',i'm assuming he hacked the autopilot to bring the plane down.,en,english,1
9ffef1b551,"nothing prior to may 7, 1915.",nothing before january 1915.,en,english,2
424ea6015a,kyoto's kabuki troupe performs in december and osaka's in may.,kyoto and osaka have the only kabuki troupes there are.,en,english,1
c72ccd7f7a,ricky martin was filming his triumphant return to the gay porn industry.,ricky martin is heterosexual.,en,english,2
426a4bb4b5,"knowing all this, when i know, i will always know this torn, single voice sound",i don't know who's voice.,tr,turkish,2
001dad3cb8,"when the next modernist revolution comes around, he'll be ready.",they have been prepping for years.,en,english,1
3edb61a036,"come on, let's have tea.",let's have coffee.,en,english,2
4a96bfbb7e,"after the departure of madhadar, other students were shifted to the house.",mahdar knew when the student was waiting when he would leave,ur,urdu,1
f99bfa4918,i found steven e. landsburg's piece pay scales in black and white extremely unconvincing.,i was unimpressed by landsburg's pay scales in black and white.,en,english,0
913dbde48a,"once there, he or she must alight from the vehicle and proceed to the mailbox, then return to the vehicle, turn it around and proceed to the road.","if there is no mailbox, they don't have to get out of the vehicle.",en,english,1
0c06b61678,"children today clearly spend many hours in front of the tv, a situation that will develop the time available to share activities with their parents such as reading, playing and other valuable activities.",children these days spend more time watching tv compared to reading.,ar,arabic,1
e0c594667d,"disney ceo eisner, who's actually underrated as a pop-culture maven he was responsible for happy days and welcome back, kotter , insists that abc's downturn is cyclical and that it will soon return to life.",eisner is a big fan of abc.,en,english,1
ecdd135b64,"when i was in school i really liked virginia woolf, schwartz said of her nascent literary tastes.",i have always hated virginia wolf and hope she dies.,en,english,2
d08883b865,he complained to him in the last time.,comeskam received no complaint,ur,urdu,2
b7bcc34a80,okay what types of music do you like to listen to,what kind of music do you like?,en,english,0
f84f25586b,"wearing a pitta, comfortable shirt and bricks, bent from the rod for some time and kept looking at it, his white, simple face was clearly mentioned.",pitt wore batman's suit.,hi,hindi,2
cb6fa45270,"as he emerged, boris remarked, glancing up at the clock: ""you are early.","boris remarked, glancing at the clock, 'you are late.'",en,english,2
ea29c228b2,"this guide will introduce you to many, but not all, of the popular aegean islands.",the guide includes all of the popular aegean islands.,en,english,2
ecb155f3aa,"this site provides information links, tools, and resources developed for the benefit of the audit profession, including audit programs, best practices, and research services.",this site is a special portal for people who wish to make anonymous complaints about auditors.,en,english,2
deca91bfa8,tommy was suddenly galvanized into life.,tommy was suddenly kicked into action.,en,english,0
e60649cb3d,does does that make since to you,is this reasonable to you?,en,english,0
9a68ffe959,the relationship between money names and other weights means ouguiya mauritania`ons.,ouguiya means kilograms and is only used as a unit of measurement.,tr,turkish,2
4588705f8f,"as for the divisive issue of whether the mass is a sacrifice for the remission of sins, the statement affirms that christ's death upon the cross ...",the statement does not say anything about christ's death on the cross.,en,english,2
15bf68456d,"it tastes a bit old antique, doesn't it?","sounds like an ex's idea, doesn't it?",zh,chinese,1
e698ddb78d,"because they didn't actually live in augusta, they used to live there, well, you know, during that time augusta was still a small city town, and people in big cities wouldn't feel like a place like augusta was big.","augusta has 10,000 people.",zh,chinese,1
9889e63f40,but uh that has been the major change that we have noticed in gardening and that's about the extent of what we've done just a little bit on the patio and uh and waiting for the the rain to subside so we can mow we after about a month we finally got to mow this weekend,we have not done much gardening yet because of the rain.,en,english,0
749359bcf3,little too much maybe,it's just the right amount.,en,english,2
5eabe6ad2d,they came to the conclusion that none of the passengers was involved in the 9/11 attack and since then they have not found any evidence that they should change their view.,"passengers were held by the police for questioning, but eventually liberated.",ur,urdu,1
d4d692cdbd,the importer pays duties that are required by law,importer pays taxed that law requires,en,english,0
745c67cd52,jon walked back to the town to the smithy.,jon traveled back to the town.,en,english,0
899a4c5eee,"there is a good restaurant in the village, in addition to a well-stocked mini-market for self-catering visitors.",the village has an italian restaurant.,en,english,1
f1a9dc054e,"two 900 mwe, 8-corner and circular combustion program groups are equivalent to burning approximately 1.5% of sulfur asphalt coal piles",the 900 mwe unit burns about 1.5% sulfur bituminous coal.,zh,chinese,0
8e99cdc6f5,"when collisions, many people died or was seriously injured; others are generally not honest.",many people die from collision.,vi,vietnamese,0
e2082dabbc,extensive documentation of the ipm is available at //www.epa.gov/airmarkets/epa-ipm/index.html.,the documents are online.,en,english,0
545e76625c,"yes, there you know that i have a farm in the east taxas in the east east.",i bought a farm in texas 10 years ago.,hi,hindi,1
c081330937,"in short, most of the whale is incompressible.",every part of a whale is compressable.,en,english,2
2efccc9364,you will find the brrehan museum for art deco and art nouveau in an old infantry barracks opposite the egyptian museum.,the museum is located near the egyptian museum.,vi,vietnamese,0
2b59572204,"it is used to pay for the care, feeding and housing of thousands of plants and animals in the zoo.",it provides care for animals in care.,zh,chinese,2
a08ef5c486,"she admits to dorcas, 'i don't know what to do; scandal between husband and wife is a dreadful thing.' at 4 o'clock she has been angry, but completely mistress of herself.",she did not admit anything while speaking to dorcas.,en,english,2
ed4615d7c3,"the recommendation comes from the court's task force on civil equal justice funding, created in 2001 to look for ways to cope with the sparse amount of money available for such cases.",there has always been more than enough funding for such cases.,en,english,2
ae6186da43,"the main gate of the churchyard leads out to greyfriars place, and across the street you will find an excellent view of one of scotland's newest museums.",near the church you can see greyfriars place and a new museum.,en,english,0
feca7a61d7,what idiots girls are!,"girls can put emotions ahead of logical thought, giving the appearance of idiocy.",en,english,1
cf2e574ae7,you are important to us and i.u.,we and i.u. we do not need you.,ru,russian,2
d9e36ce790,we are looking forward to continuing your help and continue even closer cooperation with you and your employees this year and in 2002 fiscal year.,you did something to support us last year.,ru,russian,0
fb93ff12a2,perhaps we should prepare a militia.,maybe it would be a good idea if we prepared a militia.,en,english,0
a26b8debff,"world demand increased with the growth of the motor-car and electrical industries, and sky-rocketed during world war i. by 1920, malaya was producing 53 percent of the world's rubber, which had overtaken tin as its main source of income.","without world war 1, malaya would be a poorer country.",en,english,1
58ddec900b,the window that is long from the floor to the ceiling in the northern corner of the western road of the lobby was bombed.,many large windows are destroyed in the corner of the building.,th,thai,0
f6c0e65d7e,"the agency was first open to serve lancaster, york and reading.","the cities of lancaster, york and reading were initially served by this agency.",fr,french,0
c0f90d77c6,"this testing of the marketplace may range from written or telephone contacts with knowledgeable federal and non-federal experts regarding similar or duplicate requirements and the results of any market test recently undertaken, to the more formal sources-sought announcements in pertinent publications (e.g.",this marketplace testing ranges from informal to formal surveys.,en,english,0
2a811527a3,"think of it this when consumer confidence declines, it is as if, for some reason, the typical member of the co-op had become less willing to go out, more anxious to accumulate coupons for a rainy day.",when consumer confidence declines people are more likely to collect coupons.,en,english,0
359576a4a5,many lakes or sections of lakes are also wildlife conservation areas; these guides list the regulations that are in effect to protect water birds and other animals.,there are lake sections that also function as places for wildlife conservation.,en,english,0
1c5bb07852,maybe i am too.,this is something that i have to change.,en,english,1
5a62d66f86,"beyond these scenes, go to the house of seven corners of nathanil ha handwride.",seven gabels is the best sight to see,ur,urdu,1
30e0d197e3,this formal review process guarantees representatives of every designated state planning body the right to direct communication with lsc officials at the highest level in seeking reconsideration of an lsc decision.,the formal review process guarantees representatives of every designated state planning body the right to direct communication.,en,english,0
77be419389,well no see i'm from a town named panhandle,the town i'm from is panhandle.,en,english,0
bba77be94e,"many of their suggestions include procedures, although amusing and mean, not illegally but very unlikely. most men are too much afraid to raise it while the monkey is in the room.",your behavior is absolutely illegal.,de,german,2
63d5db46ed,"the average mls ticket costs a mere $13, one-third the price of an nhl or nba ticket.",the average cost was lower because the mls is in a lower league than the nhl and nba.,en,english,1
505e10da4d,"in the main italian guide to rome, it is restrained that this building was nicknamed il colosseo quadrato, a square colosseum.",this is a house with making.,ru,russian,1
0785136c4a,"on the contrary, the volume impact is greater in the us. than in france, because the us have lower postal densities and greater variation in tumors.",there is a much greater effect of tension in the united states.,el,greek,0
f2b2a3fc6f,"after shuttering the doe, clinton could depict himself as a crusader against waste and bureaucracy who succeeded where even reagan failed.",clinton shuttered the doe to move against waste.,en,english,0
dfd0838340,"recently, however, i have settled down and become decidedly less experimental.","i am still as experimental as ever, and i am always on the move.",en,english,2
d8992ed812,"to the northwest of the chateau, the grand trianon palace, surrounded by pleasantly unpompous gardens, was the home of louis xiv's mistress, madame de maintenon, where the aging king increasingly took refuge.",madame de maintenon lived in the grand trianon palace.,en,english,0
2253dc80b1,"in santa fe, the hispanic heritage and population are still quite considerable, with the new pseudo-spanish name being more appropriate than california or tucson.",everyone in santa fe has an american name.,zh,chinese,2
f9fd893c54,his proud reserve--a product of 40 years in the spotlight--is refreshing but does not bode well for his capacity to shepherd big ideas through congress.,he is a reserved person.,en,english,0
af505eed36,can you point me to housewares?,"as i ask for directiions, i'm wondering if they even sell household goods here.",en,english,1
cb34a969ab,levasseur? he smiled a little.,he smiled a little.,el,greek,0
f0f3baa2c7,approximately 25% of the current student body of the cathedral receives a certain amount in financial assistance.,we do not give financial help to any student.,es,spanish,2
dd05c3a74c,"that is, businesses commonly contract out any function that can be done by another firm at a lower cost.",some firsts are able to perform business functions at different costs.,en,english,0
2ae482c482,"for example, some of them have derivatives extracted from the equipment used or the field of the game.",all sports are named after a equipment used in sports.,tr,turkish,2
4ed441c081,a thin caustic smile played on the arrogant lips of the officer.,the officer smiled.,ru,russian,0
801e6c9c9b,shall i tell you what it would be like for your soul to live in the muck of a swamp in a mandrake root? dave shook his head.,shall i send your soul into a mandrake root?,en,english,1
92d8c81eff,"but you have to have money to save it, and not many couples with young children have the luxury of tucking away $2,000 apiece annually for their golden years.",couples always put their retirement ahead of their kids.,en,english,2
169456fa87,benchmarked by u.s.,canada benchmarked it.,en,english,2
cb115766fe,the wall street journal business bulletin has a fact that dramatizes how profoundly well-off this country is--americans throw out approximately 12 percent of the stuff they buy at the supermarket.,americans just throw away 12 percent of what they buy at gas stations.,en,english,2
dc164b4865,many greeks in asia minor were forced to leave their homes and brought an influence of eastern cadences with them.,the poor greeks shouldn't have had to leave their homes.,en,english,1
1173ad4fd4,always check with drivers and hotel employees to determine if road conditions are good before you depart.,it is important to ensure good road conditions before leaving.,en,english,0
c8a8fb1b24,"look here, you've been asking me a lot of questions.","look here, you have barely asked me any question.",en,english,2
9df6b9a615,"the most comfortable courses are in the cooler hill stations, notably cameron highlands and fraser's hill.",the hill stations were too cold for a course.,en,english,2
3fbe709057,"just east of the star ferry terminal, you'll come to cityhall.",city hall is extremely far west of the ferry terminal.,en,english,2
3e9cc21841,right well the preseason really doesn't mean anything either,"the preseason means everything, and they know it too.",en,english,2
3780bc6c8c,hi mary have you gone visiting uh any new restaurants lately,"hi mary, thanks for going to the restaurant with me yesterday, it was fun.",en,english,2
ed8f3c15d6,"at the same moment i felt a terrific blow on the back of my head... ."" she shuddered.",i was hit on the back of my head with a baseball bat.,en,english,1
00627c00f2,but but it is peaceful i mean it is relaxing to do once you find the time to do it,the time it takes is not very much.,en,english,1
211e692386,"but if banks, airlines, and communications companies accept key recovery, the terrorists will risk potential exposure every time they do business with those institutions.","banks, airlines, and communications companies support terrorists.",en,english,1
da580a8ce3,i bet it was that they do that you know they they have kittens out there in the garage or out in the barn and the first time you try to get around the kittens you know it's you'd have to catch them with a uh a fish net or something because they scamper away so quick,the prey is meant to be eaten.,en,english,2
bdb4b0fb1f,yes well yeah i am um actually actually i think that i at the higher level education i don't think there's so much of a problem there it's pretty much funded well there are small colleges that i'm sure are struggling,small colleges never have any troubles or challenges.,en,english,2
98b1e23bd1,why left welvston and others going? he cried with a touch of bitterness.,wolverston was not the only person who left.,ar,arabic,0
3b5f6bf1af,it's all right.,it is well and we will be on our way.,en,english,1
61e464a622,in a moment or two he was back.,"while he was gone, i spent some time observing the room.",en,english,1
307c313d3a,he is a blood drinker.,he drinks blood.,sw,swahili,0
250dafe3c7,we were watching something on tv.,hum tv ko dekh rehe hain.,ur,urdu,0
7c3db69d18,at the pictures the crooks always have a restoorant in the underworld.,the crooks spent the day at the movies.,en,english,2
839e5713eb,"clean shaven, i think and dark.""",that person looked really handsome.,en,english,1
6d27af11ee,"for example, bruce barton's the man nobody knows , a best seller in 1925-26, portrays jesus as the ultimate businessman.",bruce barton's the man nobody knows portrays jesus as the ultimate businessman.,en,english,0
9c079522b7,"it was simpler, like what she gave me all detailed and complex and the second was simple.",she gave me two types of instructions and i prefer the first type in more detail.,vi,vietnamese,1
6d012abb85,"about her at the waist, where all night ago was very peaceful, there was a mad with sixty people.",the night seemed to be restless although there was a lot of violence later.,sw,swahili,0
3eb83bb09d,"waldemar szary, a food technician at the osm 'paziocha', was having a very bad day - the kind of a very bad day, which normally comes after one of those very good days.",waldemar szary was having the best day of her young life.,en,english,2
6c019690a4,some travelers add molokai and lanai to their itineraries.,several tourists decide to plan for traveling to molokai and lanai.,en,english,0
79fa20c53f,oh constantly,rarely,en,english,2
91ba1f0965,"in both britain and america, the term covers nearly everybody.",in both britain and america the term fails to cover anyone.,en,english,2
acb751368a,"bari mai, saman machine kai upar hona chahiye kuch minutes kai lye aur phe machine minutes kai lye is tarha.",the object may not be on the machine.,ur,urdu,2
16e1097709,and the like a guy does it and he has his own pigs,the guy is a pig farmer in iowa.,en,english,1
3d30abcdf7,"cirque du soleil's the latest from the acclaimed international troupe, o dazzles in an aquatic environment that utilizes 1.5 million gallons 6.8 million liters of water.",cirque du soleil is all from america.,en,english,2
8b086f23ee,the researchers found expected stresses like the loss of a check in the mail and the illness of loved ones.,"the stresses affected people as the researchers expected, though women were more affected than men.",en,english,1
43d54f9647,this is susan.,susan is who this is.,en,english,0
c6c473763c,charles geveden has introduced legislation that will increase the access to justice supplement on court filing fees.,charles geveden initiated a law that will essentially lower court filing fees.,en,english,2
f206f58a2d,"since when have you ordered in the main deck, ogle? i take my instructions from captain.",there was no one on the ship to issue orders.,sw,swahili,2
1755c3c55d,because the state has entered into their additional information technology and management functions. it is also important to have expertise in good contract management.,"next year, the state will sign a great contract worth 5 million dollars per year.",th,thai,1
0d6c6e2c98,"in riyadh, he informed his brothers that he was in jihad in chechnya.",all three of his brothers intended to go to chechnya.,ru,russian,1
a60d51479e,"for me, i am completely from wolverstone's opinion.",i have never heard from anyone called wolverstone.,es,spanish,2
3247652eec,czesiek had suitable experience in the matter.,czesiek was experienced in sword fighting.,en,english,1
a154bb9c4b,"finally, he directed to prepare a plan to target the financing of the minister of paul o'neill paul o'neill to the financing of his assets and to seize their assets.",paul o'neill did not want to develop a plan.,tr,turkish,1
b4a61ccf8f,"you can look at the palmio de grassia to the east, especially the streets of depotia, conceil de sent, mallorca, valencia and the market de la connesia.",the market is called mercat de lam.,ar,arabic,2
fcc7aa34fb,"a proserous tourist district, it is full of shopping centers and department stores, along with a number of good restaurants.",the rich tourist district has only gardens and no shops.,en,english,2
c5166c82e0,"in the night there are many restaurants, clubs and cinemas to watch. and during the day with beautiful beaches with the theme park ancient carousel and nearby shopping centers",there is nothing to do at night.,th,thai,2
5e7176c563,"complaints include luggage issues, rude behaviors of flight attendants, aircraft cancellation without notice, and payment issues.",there is no complaint.,vi,vietnamese,2
4f5762225b,"if, if you detect your hand outside the pressure suit, your hand will double to five times, if you have a decrease in pressure.",there will be no changes in your skin.,ar,arabic,2
5e4b3647ad,yeah exactly right it really is because they're gonna get them one way or another they will always have a way look at drugs they always have a way to get that so,"they are going to get them one way or another, they always have a way to get drugs.",en,english,0
5878ba4d7a,) returning to the base someone parks the person's car in a caravan - where else?,"once someone leaves the base, he is never allowed to come back again.",el,greek,2
f57c3025dd,"i can't help but wonder if shuger thought to ask himself a few simple questions before launching his attack-- questions such as, did tripp ask to be moved to her current job?",i am not sure if shuger took a moment to reflect before attacking.,en,english,0
671b655e0d,it has about cash flow on my table and for cutty. that's the customer's name.,there is a customer name called cutty.,th,thai,0
